ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,CGPA_Binned,Cluster,Cluster_Optimized,PC1,PC2
34277.0,8,1,2012.0,4.62,4.51,4.45,4.72,4.83,4.24,0,1,1,3.6746220754769037,-0.23797332858572479
90949.0,8,0,2012.0,3.38,3.72,2.66,3.09,3.13,2.99,1,2,2,-0.8500407756150602,-0.37553182041715294
47606.0,8,1,2012.0,3.69,4.55,3.53,3.51,3.1,3.2,0,2,2,0.6173145144950596,-0.047784705544755585
44875.0,8,1,2012.0,3.73,4.11,3.13,3.7,4.31,2.77,0,2,2,0.737060921993741,0.45628815998637595
24229.0,8,0,2012.0,3.58,3.47,3.29,3.38,3.14,3.44,0,2,2,-0.17186468764419557,0.02929754340026272
33353.0,8,0,2012.0,2.57,3.38,2.17,1.83,2.67,2.89,1,0,0,-2.79349711528539,0.1161044486219248
45460.0,8,0,2012.0,3.4,3.47,2.9,3.04,3.59,3.47,1,2,2,-0.44151004633131175,-0.15602572684674357
93512.0,8,1,2013.0,3.43,3.51,2.85,3.57,3.68,3.36,1,2,2,-0.14541178927760443,0.12972738335300796
71216.0,8,0,2012.0,3.37,3.26,2.7,3.15,3.97,3.05,1,2,2,-0.6023953121784958,-0.10585223744292299
88506.0,8,0,2012.0,4.3,4.6,4.02,4.53,3.76,4.3,0,1,1,2.6184237297253685,-0.9844176369638928
70379.0,8,0,2012.0,3.55,3.74,3.04,2.96,4.0,4.03,0,2,2,0.28220368951788666,-0.7157856662532187
83558.0,8,0,2012.0,2.9,3.47,2.62,2.42,2.69,2.58,1,0,0,-2.0742499492052016,-0.21203989967939502
38399.0,8,1,2013.0,2.93,3.4,3.05,2.39,2.47,3.48,1,0,0,-1.625288174887619,0.309730567035054
75820.0,8,1,2013.0,2.4,2.76,2.47,1.78,2.52,2.19,1,0,0,-3.4636044646224726,0.637656233502056
85488.0,8,1,2013.0,3.52,4.29,3.25,2.83,3.81,4.38,0,2,2,0.6757007777861357,-0.471297929243747
45496.0,8,1,2013.0,4.51,4.8,4.55,4.38,4.27,4.03,0,1,1,3.287323124037886,0.31270605440037386
28806.0,8,0,2013.0,3.7,4.0,3.23,3.74,3.69,3.54,0,2,2,0.7068631732522797,0.7322540059633541
33046.0,8,0,2013.0,3.5,3.42,3.35,3.32,3.72,2.89,0,2,2,-0.14290820154173353,0.983781140229204
65731.0,8,1,2013.0,4.34,4.62,4.1,4.23,4.55,3.44,0,1,1,2.6584940408013504,0.5099014033834304
83425.0,8,0,2013.0,4.01,4.2,3.48,3.62,4.41,3.96,0,1,1,1.6493116218133155,-0.037125780313082765
92915.0,8,0,2013.0,4.71,4.62,4.59,4.7,4.83,3.61,0,1,1,3.63646075287484,0.1573943794736916
69812.0,8,1,2013.0,2.91,4.16,2.87,2.53,2.7,2.71,1,0,0,-1.4018789710536683,0.5341722587733801
73466.0,8,1,2013.0,3.27,3.49,3.18,2.92,3.14,2.39,1,2,2,-1.0593265387887167,0.738030632981847
74146.0,8,0,2013.0,2.9,3.87,2.39,2.42,3.26,3.83,1,0,0,-1.1849509256267186,-0.07671120572383702
64727.0,8,0,2013.0,3.61,3.8,3.02,3.34,4.07,3.54,0,2,2,0.4042334461538714,0.362604592150259
63544.0,8,1,2013.0,2.9,3.93,2.73,2.29,3.61,2.36,1,2,2,-1.3934368369375103,0.9155089556672142
52369.0,8,1,2013.0,3.49,3.73,3.19,3.35,3.73,2.84,1,2,2,-0.060855520397210414,0.8425539686424431
41905.0,8,0,2013.0,3.77,4.36,3.14,3.48,3.97,2.58,0,2,2,0.5655710430845194,1.2097030213119744
88515.0,8,1,2013.0,3.32,4.16,3.2,2.45,3.1,2.68,1,2,2,-0.7756971815161027,0.37456343242437545
94971.0,8,1,2013.0,4.6,4.78,4.49,4.45,4.62,3.2,0,1,1,3.204586483736441,0.34131944317575985
63497.0,8,1,2013.0,3.46,3.8,3.17,3.02,3.54,2.73,1,2,2,-0.36234193053764585,0.7314458776532864
94696.0,8,1,2013.0,3.51,4.24,3.22,3.0,3.5,3.59,0,2,2,0.245547034513546,-0.11713611058123166
35225.0,8,1,2013.0,3.55,4.13,3.35,2.96,3.1,3.91,0,2,2,0.17937382058178086,0.2594486001767866
32323.0,8,1,2014.0,2.17,3.42,2.24,1.64,2.22,2.81,1,0,0,-3.3461708659375415,1.3909713268937387
79238.0,8,1,2013.0,3.75,4.27,3.41,3.37,4.08,2.42,0,2,2,0.5890555866508908,0.8630678439183529
42070.0,8,1,2014.0,3.81,4.49,2.51,3.53,3.42,3.25,0,2,2,0.3138977479623046,1.4894058582713616
26100.0,8,1,2013.0,3.85,4.0,3.54,3.72,3.9,3.44,0,2,2,1.0484655589344236,0.816152744892914
35135.0,8,0,2013.0,4.89,4.96,4.88,4.81,4.93,3.61,0,1,1,4.23713237883571,0.7983727364962685
61469.0,8,1,2013.0,4.45,4.07,4.12,4.68,4.9,4.03,0,1,1,3.0622281078672295,0.27429604396252255
27261.0,8,1,2013.0,3.29,4.13,3.29,2.91,2.72,3.82,1,2,2,-0.29292614280383866,0.3371447929236449
63128.0,8,1,2013.0,3.75,4.36,3.59,3.57,3.52,3.89,0,2,2,1.1054533027174072,0.080019140504304
44444.0,8,1,2013.0,3.97,4.4,4.1,3.31,3.79,2.85,0,1,1,1.1885208332236092,0.8662640357379355
79542.0,8,0,2014.0,2.0,2.56,2.21,1.6200000000000003,1.8399999999999999,2.42,1,0,0,-4.3436541495950864,1.01580365545164
77497.0,8,1,2013.0,3.11,4.02,2.96,1.98,3.46,3.75,1,2,2,-0.779186279872531,-0.14040379135250744
95380.0,8,1,2014.0,3.29,3.98,2.94,2.97,2.75,2.89,1,2,2,-0.8784894355187843,0.8694732597234555
86064.0,8,1,2013.0,4.25,4.78,4.16,4.11,3.52,2.97,0,1,1,1.9383696226480314,0.4169346363755282
71980.0,8,1,2013.0,4.27,4.42,3.96,4.0,4.14,4.19,0,1,1,2.3649056279948018,-0.08383424535325763
57417.0,8,1,2013.0,3.74,3.33,3.44,3.68,4.07,2.83,0,2,2,0.36245388389815913,0.8382624156548341
31193.0,8,1,2013.0,4.11,4.53,3.98,4.36,3.38,3.65,0,1,1,1.91131766641843,0.6155167742638568
97537.0,8,1,2013.0,3.51,3.91,3.15,3.1,3.16,4.03,0,2,2,0.051421756404760696,-0.45330215646388167
88955.0,8,1,2013.0,2.7,3.69,2.47,1.89,2.88,2.64,1,0,0,-2.3025025366360286,0.34240033743060355
81024.0,8,0,2013.0,3.59,3.8,3.04,3.62,3.69,2.57,0,2,2,-0.025845290356562148,0.7458617906134263
31295.0,8,1,2013.0,2.82,3.93,2.8,1.81,2.57,3.75,1,0,0,-1.6720515017041755,0.22528260779224887
97563.0,8,0,2013.0,3.77,3.87,3.29,3.4,4.12,3.38,0,2,2,0.6997200663101759,0.09269338574661364
33541.0,8,0,2013.0,3.71,4.07,3.51,3.24,3.97,3.96,0,2,2,0.96529131896341,0.3787868409250682
47130.0,8,1,2013.0,3.46,4.29,3.29,2.83,3.58,3.67,1,2,2,0.27189972051769734,0.3342126700722962
55241.0,8,0,2013.0,3.13,4.07,2.41,3.02,3.3,3.33,1,2,2,-0.7607891285408217,0.5192297744355131
56553.0,8,0,2013.0,3.13,3.42,2.72,3.07,3.28,2.32,1,2,2,-1.33040845626014,1.046979305478458
47689.0,8,1,2013.0,3.19,3.49,2.89,3.49,3.38,3.19,1,2,2,-0.5576091117330017,0.6617214093690598
66978.0,8,0,2013.0,3.01,3.49,2.59,2.59,3.4,2.71,1,0,0,-1.4791994709258538,0.6762984794328718
56619.0,8,1,2013.0,3.0,3.49,3.06,2.43,2.38,3.4,1,0,0,-1.5788566585642116,0.15910952310677973
44033.0,8,0,2013.0,2.68,3.2,2.26,1.61,2.95,2.46,1,0,0,-2.886134944860102,0.9224660185320146
87318.0,8,1,2013.0,2.7,4.13,2.51,2.29,2.15,3.39,1,0,0,-1.9242502828230401,-0.1313177132625081
83500.0,8,1,2013.0,2.3,3.98,2.66,1.74,1.5100000000000002,3.33,1,0,0,-2.841266562017494,-0.24678463916164983
47682.0,8,1,2013.0,4.23,4.42,4.16,3.94,4.45,3.75,0,1,1,2.420149741737047,0.45179526140889326
68487.0,8,1,2013.0,4.12,4.44,4.1,3.6,3.86,3.89,0,1,1,1.8888126894915749,0.029044417147917757
93868.0,8,1,2013.0,2.64,3.33,2.57,2.02,2.3,3.91,1,0,0,-2.2579564675359554,-0.5719919375639497
84229.0,8,1,2013.0,3.76,3.96,3.47,3.62,4.03,3.26,0,2,2,0.8665312508383745,0.3015882700228497
24173.0,8,0,2013.0,3.94,4.24,3.76,3.69,4.31,3.66,0,1,1,1.6585890914801036,0.7431430214634114
64334.0,8,0,2013.0,4.55,4.42,4.31,4.47,4.76,3.98,0,1,1,3.242154070741405,0.22915616238584222
84071.0,8,1,2013.0,2.65,3.2,3.18,2.08,2.37,3.05,1,0,0,-2.2391345749912728,-0.015927084037587032
56646.0,8,0,2014.0,3.3,3.53,2.67,3.3,3.33,2.68,1,2,2,-0.8863281072671307,1.5445350425334219
46820.0,8,0,2014.0,3.7,4.09,3.18,4.08,3.41,3.19,0,2,2,0.6328711885224407,1.4201645226140223
59601.0,8,1,2014.0,3.86,3.84,3.35,3.94,3.76,2.83,0,2,2,0.6704750900277135,1.5057355710490319
58964.0,8,1,2014.0,3.76,3.8,3.07,3.73,3.9,3.52,0,2,2,0.6489042707904792,1.1216566641887413
74548.0,8,1,2014.0,3.31,3.76,2.48,3.74,2.72,3.2,1,2,2,-0.7583961974709689,1.038295587217705
38636.0,8,1,2014.0,3.19,3.2,2.61,3.35,3.2,2.5,1,2,2,-1.2967861549147144,1.8233990338331036
55853.0,8,1,2014.0,3.71,3.78,3.29,3.86,3.55,2.22,0,2,2,0.11694137804883414,1.8740456872949394
27056.0,8,1,2014.0,3.13,3.76,2.6,2.88,3.57,3.33,1,2,2,-0.746061722063585,1.4707927074225569
45825.0,8,1,2014.0,3.62,3.8,2.91,3.84,3.63,2.27,0,2,2,-0.09545978799930614,2.0063032545865385
84735.0,8,1,2014.0,4.05,4.56,3.47,4.16,3.66,3.61,0,1,1,1.6372209782364828,0.8005864431007972
80342.0,8,0,2014.0,4.33,4.42,3.65,4.53,4.45,3.75,0,1,1,2.508425376022169,0.8949288025962974
40390.0,8,1,2014.0,3.61,4.47,3.37,3.57,2.93,3.47,0,2,2,0.49359172249315214,1.1902893048616718
36423.0,8,1,2014.0,3.98,3.73,3.17,4.17,4.38,3.13,0,2,2,1.147961772926255,1.7090007732230423
31838.000000000004,8,0,2014.0,4.19,4.38,4.0,4.51,3.48,3.75,0,1,1,2.069434586078142,1.2358684417426689
48913.0,8,0,2014.0,3.24,3.2,2.63,3.48,3.33,2.89,1,2,2,-0.970552776273981,1.5081412466241184
55203.0,8,1,2014.0,4.14,4.24,3.49,4.38,4.03,2.29,0,1,1,1.3365232958499274,1.9778631842487178
24814.0,8,1,2014.0,3.11,3.02,2.15,3.02,3.35,2.29,1,0,0,-1.8809988683398662,2.1317111062463177
64824.0,8,0,2014.0,4.48,4.49,4.0,4.6,4.52,3.06,0,1,1,2.6634892293042816,1.4626149618747721
35053.0,8,1,2014.0,3.34,3.51,2.36,3.63,3.33,1.88,1,2,2,-1.1776718703326685,2.3382017603128866
77001.0,8,0,2014.0,4.5,4.31,4.08,4.6,4.55,3.44,0,1,1,2.7757726206035818,1.0879795961762007
55338.0,8,1,2014.0,4.26,4.11,3.48,4.62,4.62,3.33,0,1,1,2.1640644116473555,1.455982384812968
86692.0,8,0,2014.0,4.12,4.02,3.47,4.32,4.31,2.85,0,1,1,1.5088982713792642,1.320494076598769
48136.0,8,0,2014.0,4.38,4.56,3.69,4.45,4.59,3.96,0,1,1,2.763563829475581,1.1323478451801416
44315.0,8,1,2014.0,3.71,3.91,3.2,4.11,3.62,3.33,0,2,2,0.7258207350031246,1.3839842874543855
78311.0,8,1,2014.0,3.57,3.22,3.04,3.83,3.97,3.75,0,2,2,0.33613585984660643,0.7596121943672709
40295.0,8,1,2014.0,3.17,3.02,2.63,3.06,3.83,2.5,1,2,2,-1.2179730704721035,1.846099245752966
39342.0,8,1,2014.0,3.79,3.96,3.3,3.85,4.07,1.74,0,2,2,0.3725692085513357,2.422058671664902
24161.0,8,0,2014.0,3.6,3.24,2.62,4.22,3.76,2.85,0,2,2,-0.11517277701497103,1.9613593954476853
46660.0,8,0,2014.0,4.67,4.67,4.35,4.72,4.76,3.05,0,1,1,3.28229161441064,1.6844000695563408
28210.0,8,1,2014.0,3.45,3.64,2.72,3.75,3.42,3.28,1,2,2,-0.18546538574847823,1.5591420809863052
80315.0,8,0,2014.0,4.04,4.07,3.45,4.3,4.03,2.57,0,1,1,1.2084561890046817,1.519442408669082
29396.000000000004,8,0,2014.0,3.98,3.84,3.31,4.31,4.07,4.17,0,1,1,1.5915430253448744,1.1192234167819177
60157.0,8,0,2014.0,4.47,4.56,4.08,4.62,4.17,2.74,0,1,1,2.447280008234473,1.6540774271458036
56939.0,8,0,2014.0,3.8,4.0,2.98,4.11,3.59,3.4,0,2,2,0.7252727474703214,1.238450958311496
58521.0,8,0,2014.0,3.66,3.84,2.93,4.32,3.03,2.36,0,2,2,-0.07505707824646926,1.7873599737355441
29054.0,8,1,2014.0,3.14,2.6,2.67,3.17,3.58,2.08,1,0,0,-1.6936192772558365,2.174189342809332
90625.0,8,0,2014.0,4.53,4.18,4.16,4.79,4.66,2.19,0,1,1,2.4463700827948154,1.7136869876126488
73496.0,8,0,2014.0,3.26,3.2,2.45,3.38,3.66,2.38,1,2,2,-1.1301847224664698,1.6059573763807773
71376.0,8,1,2014.0,4.04,3.96,3.18,4.34,4.21,3.2,0,1,1,1.3468359809824972,1.2951388397284
60815.0,8,1,2014.0,3.69,4.07,3.06,3.77,3.59,2.99,0,2,2,0.40774626876586656,1.3934474031162722
43278.0,8,1,2014.0,4.59,4.73,4.08,4.87,4.45,2.67,0,1,1,2.8787491729432126,1.9581351124596156
38055.0,8,1,2014.0,4.62,4.6,4.29,4.66,4.83,4.17,0,1,1,3.604112588342448,1.1075381361917207
57826.0,8,0,2014.0,3.68,3.91,3.23,3.85,3.34,3.33,0,2,2,0.44100259784678286,1.1666101138978457
83224.0,8,0,2014.0,3.77,3.91,3.47,3.89,3.72,3.13,0,2,2,0.7805796229782325,1.0399370162403525
30048.0,8,0,2014.0,4.54,4.53,3.8,4.72,4.83,3.57,0,1,1,3.036794304236136,1.6183121731819634
63642.0,8,1,2014.0,3.51,3.53,2.64,3.85,3.59,2.62,0,2,2,-0.36635321422131795,1.614045637070376
27254.0,8,1,2010.0,2.04,2.7,1.5299999999999998,1.48,3.04,2.81,1,0,0,-3.9505517333459266,-1.0620641723334168
82910.0,8,1,2010.0,1.9400000000000002,2.71,1.66,1.23,1.83,2.81,1,0,0,-4.712831914927705,-1.8762637969780198
67263.0,9,1,2011.0,2.17,2.98,1.95,1.9,1.95,2.5,1,0,0,-3.934545832899251,-0.7810177407076851
80379.0,9,1,2010.0,4.27,4.23,4.23,4.45,4.26,2.25,0,1,1,1.9267789951854817,-0.9744872711800158
46954.0,9,1,2010.0,3.06,3.31,2.22,3.86,3.27,3.84,1,2,2,-0.7917559757282717,-1.6147938139581646
39841.0,9,1,2013.0,2.02,2.52,1.4700000000000002,2.27,1.9100000000000001,2.5,1,0,0,-4.381599213091074,0.910100038653708
71666.0,9,0,2011.0,4.11,4.02,3.87,3.63,4.24,2.5,0,1,1,1.174185314794375,-0.4297975236317831
81070.0,9,1,2011.0,3.71,3.77,3.87,2.89,3.63,3.0,0,2,2,0.24426889704388402,-1.027782199888806
47076.0,9,1,2011.0,2.7,2.88,2.96,3.28,2.25,2.5,1,0,0,-2.1987603017127895,-0.47904082965639366
33022.0,9,0,2011.0,3.44,3.54,3.18,2.97,3.5,2.5,1,2,2,-0.6756153303192111,-0.14956720683267888
38694.0,9,1,2011.0,2.84,3.46,2.56,2.4,2.57,2.97,1,0,0,-2.088211903160529,-0.6367792104261687
87651.0,9,1,2012.0,2.18,2.96,1.6700000000000002,1.73,2.29,2.08,1,0,0,-4.152309847506048,-0.023519156191648044
78979.0,9,1,2013.0,2.33,3.0,1.25,2.45,2.69,2.97,1,0,0,-3.337269405156357,0.3923513690729021
73247.0,9,1,2013.0,1.93,2.0,1.5299999999999998,2.14,2.01,2.97,1,0,0,-4.551313075473964,0.22688031571517153
72925.0,9,1,2011.0,3.02,3.33,2.76,2.19,3.18,2.29,1,0,0,-1.9718756005778408,-0.5617850674504112
92465.0,9,0,2011.0,4.36,3.98,4.29,3.91,4.57,2.4,0,1,1,1.8357527312837643,-0.5635772744177963
44729.0,9,0,2011.0,4.75,4.67,4.6,4.09,4.86,4.13,0,1,1,3.5838885184937643,-1.0163297918165668
82702.0,9,1,2011.0,3.57,3.79,3.16,3.07,4.0,3.13,0,2,2,0.09443456765534061,-0.9707055377395142
32855.0,9,1,2012.0,2.14,2.69,1.9,2.29,1.99,2.03,1,0,0,-4.094401494775523,0.5778371970946908
76142.0,9,0,2011.0,4.65,4.33,4.69,3.97,4.86,2.71,0,1,1,2.767184272501789,-0.5474710509857449
83399.0,9,1,2011.0,2.94,3.04,3.06,2.29,2.84,4.11,1,0,0,-1.4691535550508903,-1.8634048823219735
53087.0,9,0,2011.0,3.26,3.02,2.8,3.08,3.5,2.15,1,2,2,-1.3949781956825684,-0.1294196744719484
45615.0,9,1,2011.0,3.56,3.6,3.7,3.11,3.3,3.04,0,2,2,-0.09729603927928979,-0.6811771159385893
60940.0,9,1,2013.0,1.91,2.58,1.21,2.12,1.96,2.41,1,0,0,-4.655296097947181,0.7556875147203951
74396.0,9,1,2012.0,2.91,2.85,3.24,2.38,2.8,2.55,1,0,0,-2.050212317727234,-0.19173657829068355
92677.0,9,1,2012.0,3.29,3.22,3.5,3.21,2.92,2.19,1,2,2,-1.081730435028138,-0.06382762346166011
50537.0,9,0,2012.0,3.48,2.74,3.53,4.0,3.4,2.58,1,2,2,-0.4067678040978174,0.2927668224690675
93068.0,9,0,2012.0,4.16,4.07,4.18,4.34,3.86,3.52,0,1,1,1.965763857548508,-0.6236340890295705
36724.0,9,1,2012.0,3.04,2.7,2.67,3.0,3.64,2.86,1,0,0,-1.4898490653028367,0.2832313931241304
66836.0,9,1,2013.0,2.9,2.83,2.76,3.38,3.04,2.42,1,0,0,-1.7426565245276673,0.8312481037849146
40763.0,9,1,2012.0,3.33,3.93,3.33,2.9,3.09,2.05,1,2,2,-0.8511824094201665,0.6302934417436223
78587.0,9,1,2012.0,3.13,3.33,2.78,2.86,3.06,4.38,1,0,0,-0.8080744796566923,-1.1603561506655622
96162.0,9,0,2012.0,3.9,3.52,4.13,4.28,3.59,2.29,0,1,1,0.8008340317256022,0.008479708656226633
28267.0,9,0,2012.0,4.03,3.52,3.7,4.34,4.2,2.41,0,1,1,1.0545108524342954,0.8245763099974638
64558.0,9,0,2013.0,2.41,1.7200000000000002,2.42,2.69,2.67,2.71,1,0,0,-3.351395502587046,0.5242240204942996
68973.0,9,1,2013.0,2.52,2.7,2.76,2.39,2.29,3.48,1,0,0,-2.5769988373917654,-0.06399864157014161
60374.0,9,0,2012.0,3.34,2.98,3.71,3.52,3.22,1.88,1,2,2,-0.8661112641602942,0.5118330473081993
96188.0,9,0,2012.0,3.55,3.52,3.54,3.79,3.25,2.95,0,2,2,0.048697901723472485,-0.4308480567890272
63122.0,9,0,2012.0,4.73,4.61,4.62,4.83,4.61,2.81,0,1,1,3.3000840629156856,0.2817956046880598
83261.0,9,0,2012.0,4.8,4.61,4.89,4.86,4.57,3.91,0,1,1,3.907654798012033,-0.6330067104425843
49125.0,9,0,2012.0,3.43,3.52,3.39,3.21,3.5,2.58,1,2,2,-0.4138830645153437,0.2871756448354637
71129.0,9,1,2012.0,3.13,2.7,2.68,3.28,3.7,2.5,1,2,2,-1.3890652671414243,0.16815371399559217
27207.0,9,0,2012.0,4.53,4.17,4.76,4.59,4.35,2.71,0,1,1,2.693480885719849,0.6226615960404418
64420.0,9,1,2012.0,2.95,3.26,2.09,2.94,3.36,2.73,1,0,0,-1.784495775323769,0.11219007512270177
92271.0,9,0,2012.0,3.08,3.22,3.02,2.45,3.35,2.08,1,0,0,-1.6959465180058022,0.03272085341160066
54888.0,9,1,2012.0,3.56,4.07,3.47,3.21,3.04,3.26,0,2,2,0.053483403546825015,-0.2244031471152699
81767.0,9,1,2013.0,2.24,2.72,2.1,2.69,1.8399999999999999,2.08,1,0,0,-3.747035605244243,0.683292695473294
58987.0,9,1,2013.0,3.52,2.98,3.28,4.21,4.14,3.13,0,2,2,0.3353108001365958,0.6985940637547308
34056.0,9,0,2013.0,4.18,3.89,4.24,4.41,4.28,3.33,0,1,1,2.1139583193617004,0.8436025386731709
87360.0,9,0,2013.0,3.82,3.74,3.69,3.97,3.93,2.81,0,2,2,0.8580126374199664,0.5279914633749381
49192.0,9,1,2013.0,2.97,2.61,2.87,3.56,3.19,2.14,1,0,0,-1.6934011025937972,1.2107832412848685
70456.0,9,1,2013.0,2.61,2.5,2.94,3.56,1.97,2.43,1,0,0,-2.5037255032210584,0.6081981948655036
50160.0,9,1,2013.0,4.15,4.17,4.07,4.48,4.02,2.68,0,1,1,1.8105371374916053,1.0662003184416093
56811.0,9,1,2013.0,3.84,3.78,3.69,4.41,3.67,4.1,0,2,2,1.4713385929277918,0.09802482513343014
29846.0,9,0,2013.0,3.43,2.67,3.33,4.03,3.93,2.86,1,2,2,-0.17890715114298833,1.1052497118599955
54032.0,9,0,2013.0,4.1,3.65,4.13,4.33,4.4,1.95,0,1,1,1.35653706532129,1.4644130544940233
93468.0,9,0,2013.0,4.27,4.11,4.04,4.45,4.6,3.89,0,1,1,2.584498381219279,-0.051711110693820866
27335.0,9,0,2013.0,3.62,3.09,3.8,4.1,3.87,2.5,0,2,2,0.32896933006917645,1.317942641908636
68034.0,9,1,2014.0,2.9,2.39,2.77,3.84,2.92,2.5,1,0,0,-1.7808043771972906,1.4452348208146977
47348.0,9,0,2014.0,4.32,4.33,4.39,4.31,4.24,2.41,0,1,1,2.1420182214547068,1.9090399851247695
76946.0,9,0,2014.0,4.62,4.26,4.8,4.69,4.74,3.33,0,1,1,3.339627684592934,1.101035439233385
51947.0,9,0,2014.0,3.05,3.11,3.13,3.29,2.78,2.19,1,2,2,-1.523565734278515,1.7238380547626746
35186.0,9,1,2014.0,3.66,3.89,3.36,3.74,3.65,4.31,0,2,2,0.9699389659868324,0.8324574196518135
93363.0,11,1,2010.0,1.99,2.29,2.22,2.02,1.92,2.32,1,0,0,-4.345957247743417,-1.6867443186365993
36763.0,11,1,2011.0,2.37,2.93,2.27,1.87,1.76,2.97,1,0,0,-3.5793218137860925,-0.7933645684412374
36258.0,11,1,2010.0,3.78,3.38,4.16,3.75,3.63,3.75,0,2,2,0.9410461948072824,-1.6149535654867135
90863.0,11,1,2010.0,4.41,4.43,4.54,4.48,4.33,2.99,0,1,1,2.6446140932604427,-1.5449774430159138
72386.0,11,1,2010.0,4.58,4.82,4.74,4.13,4.53,4.06,0,1,1,3.4362278388531724,-1.9984827680870705
73759.0,11,1,2010.0,3.66,4.2,4.02,3.25,3.33,3.13,0,2,2,0.6051845582060853,-1.6940714102518815
36172.0,11,1,2011.0,3.15,4.28,4.18,2.83,2.63,3.83,1,2,2,0.08903503467450045,-1.2290520798768738
90457.0,11,1,2010.0,2.93,3.2,2.36,2.56,3.13,3.83,1,0,0,-1.6069432980554794,-2.26964841127436
50998.0,11,1,2010.0,2.46,2.63,2.5,2.05,2.42,2.29,1,0,0,-3.3931466928345917,-1.1325259536011119
70911.0,11,1,2010.0,3.14,3.73,3.66,2.23,2.9,3.36,1,2,2,-0.8851686955509063,-1.97241350003466
57022.0,11,0,2010.0,4.03,3.93,4.26,4.11,3.57,2.19,0,1,1,1.0477537735363383,-0.8436820170892908
47510.0,11,1,2010.0,3.99,4.18,4.3,3.6,3.6,4.2,0,1,1,1.706243443371773,-1.998485632013888
54219.0,11,0,2010.0,3.68,3.53,3.54,3.31,3.8,2.66,0,2,2,0.06298902179306674,-1.0963817907719329
26219.0,11,1,2010.0,4.26,4.29,4.1,4.38,4.27,3.06,0,1,1,2.164041741168505,-0.8613025482539745
61197.0,11,1,2010.0,4.65,4.78,4.76,4.4,4.6,3.91,0,1,1,3.5908285499354458,-1.7486776317252455
90800.0,11,0,2010.0,4.27,4.58,4.22,3.96,3.83,3.98,0,1,1,2.3017129599643034,-2.2227181389222275
49781.0,11,1,2011.0,2.01,2.7,1.94,1.31,1.64,3.48,1,0,0,-4.302860764506334,-1.3063951048088065
96389.0,11,1,2010.0,3.16,3.6,3.62,2.31,2.89,3.13,1,2,2,-1.0242387068145262,-2.1029099021609836
75258.0,11,1,2010.0,2.9,3.36,2.72,2.66,3.03,3.84,1,0,0,-1.3284947485006522,-2.154355126368383
79962.0,11,1,2010.0,3.96,3.85,3.86,3.84,4.09,4.03,0,1,1,1.5578915386790397,-2.11750609180097
29042.0,11,1,2010.0,3.75,4.04,4.1,3.11,3.6,2.79,0,2,2,0.5684259125761351,-0.9947350496219278
75716.0,11,1,2011.0,2.94,4.0,3.76,1.69,2.71,3.2,1,0,0,-1.2322804599249892,-1.3606068745751523
44733.0,11,1,2012.0,2.53,3.09,1.5499999999999998,1.63,3.52,3.4,1,0,0,-2.7998524060792134,-0.15846826663060595
50034.0,11,1,2011.0,3.38,3.56,3.16,2.46,3.8,3.89,1,2,2,-0.2931841126400894,-1.1868318954825865
96421.0,11,1,2012.0,2.02,2.95,2.14,1.78,1.25,2.6,1,0,0,-4.332311764711899,-0.6354988821769837
57063.0,11,1,2011.0,2.64,2.8,2.2,1.76,2.66,3.3,1,0,0,-2.966009362589787,-1.0862673681115322
58932.0,11,1,2010.0,3.54,3.38,3.4,3.2,3.87,4.29,0,2,2,0.3968710146317428,-2.12910456474502
28881.999999999996,11,1,2011.0,2.31,2.9,2.36,1.87,2.33,2.95,1,0,0,-3.293024009110206,-0.6365869830975548
36304.0,11,1,2010.0,4.1,3.89,4.34,3.8,4.07,3.13,0,1,1,1.5829027489495955,-1.1599678532390107
67597.0,11,1,2011.0,2.74,3.6,2.8,1.84,2.0,3.89,1,0,0,-2.1809635265027523,-1.6714032210599712
73861.0,11,1,2010.0,3.78,4.42,4.26,3.88,3.17,3.75,0,1,1,1.4192674365063753,-2.036992164785598
86989.0,11,1,2012.0,2.12,3.0,2.61,1.48,1.5,2.32,1,0,0,-4.093672168765283,-0.41607566898256343
81586.0,11,1,2010.0,2.69,3.58,3.16,1.4400000000000002,2.48,2.81,1,0,0,-2.3950726695239988,-1.865138095169185
59917.0,11,1,2010.0,3.56,3.71,3.4,3.08,3.37,3.13,0,2,2,-0.16080276702268134,-1.503902734006041
68071.0,11,1,2010.0,3.93,3.58,4.14,3.96,3.83,3.13,0,1,1,1.123090532614031,-1.5177379679315293
81617.0,11,1,2011.0,2.45,2.2,2.42,2.21,2.69,2.0,1,0,0,-3.5722805324564275,-0.5840539332164495
31850.0,11,1,2010.0,3.68,2.98,3.65,3.88,3.87,3.66,0,2,2,0.5114326349629481,-1.424700249409704
53713.0,11,0,2010.0,4.12,4.04,4.54,4.16,4.16,2.89,0,1,1,1.9332284412789773,-1.1721387451200596
41569.0,11,1,2011.0,4.37,4.45,4.6,4.02,4.3,3.39,0,1,1,2.5835211255304458,-0.6497509733132693
82846.0,11,1,2011.0,4.3,4.51,3.9,4.43,4.27,3.75,0,1,1,2.497913762270027,-1.1859772990691726
62393.0,11,0,2011.0,2.65,3.18,2.36,1.74,3.07,2.0,1,0,0,-2.933712550140112,-0.31162293999186946
